id_candidato,nombre_completo_limpio,sexo_genero,partido,cargo,entidad,eleccion,educacion,nivel_educativo_estandarizado,escala_educativa,educacion_significativa
44659,Francisco Ceballos Capistran,M,1,Diputado Federal RP,30.0,0,12,NO_ESPECIFICADO,NA,NA
38725,Yunuen Marisol Hernandez Alvarez,M,1,Diputado Federal RP,30.0,0,9,NO_ESPECIFICADO,NA,NA
45218,Enrique Sabas Zarate Mota,M,1,Diputado Federal RP,30.0,0,9,NO_ESPECIFICADO,NA,NA
31315,Jose Manuel Delgadillo Moreno,M,1,Diputado Federal RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
41235,Martha Angelica Tagle Martinez,M,1,Diputado Federal RP,9.0,0,10,NO_ESPECIFICADO,NA,NA
53940,Perla Yadira Escalante Dominguez,M,1,Diputado Federal RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
54056,Oscar Octavio Moguel Ballado,M,1,Diputado Federal RP,9.0,0,4,NO_ESPECIFICADO,NA,NA
46081,Jose Ariel Ferrer Garcia,M,1,Diputado Federal RP,9.0,0,11,NO_ESPECIFICADO,NA,NA
43451,Mitzi Rocio Badillo Juarez,M,1,Diputado Federal RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
54115,Elizabeth Figueroa Hurtado,M,1,Diputado Federal RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
54181,Maria Alejandra Cuevas Castro,M,1,Diputado Federal RP,17.0,0,9,NO_ESPECIFICADO,NA,NA
42992,Ruth Salinas Reyes,M,1,Diputado Federal RP,15.0,0,4,NO_ESPECIFICADO,NA,NA
54977,Manuel Antunez Alvarez,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
54951,Juan Armando Ruiz Hernandez,M,1,Diputado Federal RP,15.0,0,4,NO_ESPECIFICADO,NA,NA
78781,Gloria Juarez Torres,M,1,Diputado Federal RP,15.0,0,4,NO_ESPECIFICADO,NA,NA
55168,Gonzalo Cedillo Valdes,M,1,Diputado Federal RP,15.0,0,9,NO_ESPECIFICADO,NA,NA
43658,Aline Martorell Chavez,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
54203,Martin Raul Irigoyen Ramirez,M,1,Diputado Federal RP,15.0,0,4,NO_ESPECIFICADO,NA,NA
54212,Desiree Sophia Irigoyen Torres,M,1,Diputado Federal RP,15.0,0,4,NO_ESPECIFICADO,NA,NA
54218,Fernando Ganado Sanchez,M,1,Diputado Federal RP,15.0,0,9,NO_ESPECIFICADO,NA,NA
41355,Gloria Cristian Campos Hernandez,M,1,Diputado Federal RP,16.0,0,4,NO_ESPECIFICADO,NA,NA
43023,Jose Antonio Medina Vega,M,1,Diputado Federal RP,15.0,0,9,NO_ESPECIFICADO,NA,NA
41377,Elvia Isojo Velasquez,M,1,Diputado Federal RP,15.0,0,4,NO_ESPECIFICADO,NA,NA
54216,Celia Morales Marcelino,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
54236,Juan Pablo Ruiz Ruiz,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
54246,Yasmin Flores Zarraga,M,1,Diputado Federal RP,15.0,0,12,NO_ESPECIFICADO,NA,NA
78716,Xochitl Selene Garcia Patiño,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
47922,Andrea Orozco Vaca,M,1,Diputado Federal RP,16.0,0,10,NO_ESPECIFICADO,NA,NA
43513,Elias Galeana Morales,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
77825,Ruth Gabriela Goldschmied Guasch,M,1,Diputado Federal RP,15.0,0,2,NO_ESPECIFICADO,NA,NA
31222,David Saúl Guakil,M,3,Diputado Federal MR,2.0,2,11,NO_ESPECIFICADO,NA,NA
33632,Daniel Sanchez Martinez,M,3,Diputado Federal MR,7.0,7,12,NO_ESPECIFICADO,NA,NA
37453,Alan Jesus Falomir Saenz,M,3,Diputado Federal MR,8.0,8,9,NO_ESPECIFICADO,NA,NA
31216,Elena Edith Segura Trejo,M,3,Diputado Federal MR,9.0,9,9,NO_ESPECIFICADO,NA,NA
30716,Polimnia Romana Sierra Barcena,M,3,Diputado Federal MR,9.0,9,10,NO_ESPECIFICADO,NA,NA
32410,Oscar Meza Aguilar,M,3,Diputado Federal MR,9.0,9,12,NO_ESPECIFICADO,NA,NA
31637,Martha Maria Zepeda del Toro,M,3,Diputado Federal MR,6.0,6,4,NO_ESPECIFICADO,NA,NA
37428,Ricardo Mejia Berdeja,M,3,Diputado Federal MR,12.0,12,9,NO_ESPECIFICADO,NA,NA
37375,Ramon Demetrio Guerrero Martinez,M,3,Diputado Federal MR,14.0,14,9,NO_ESPECIFICADO,NA,NA
33773,Carmen Julia Prudencio Gonzalez,M,3,Diputado Federal MR,14.0,14,9,NO_ESPECIFICADO,NA,NA
31816,Alberto Esquer Gutierrez,M,3,Diputado Federal MR,14.0,14,4,NO_ESPECIFICADO,NA,NA
33523,Sara Salinas Reyes,M,3,Diputado Federal MR,15.0,15,9,NO_ESPECIFICADO,NA,NA
50146,Claudia Castello Rebollar,M,3,Diputado Federal MR,15.0,15,9,NO_ESPECIFICADO,NA,NA
33061,Elizabeth Delgado Guerrero,M,1,Diputado Federal MR,19.0,19,4,NO_ESPECIFICADO,NA,NA
33148,Hugo Alonso Leiva Rodriguez,M,1,Diputado Federal MR,19.0,19,1,NO_ESPECIFICADO,NA,NA
31844,Anamia Mendez Ortega,M,3,Diputado Federal MR,20.0,20,12,NO_ESPECIFICADO,NA,NA
32100,Maiella Martha Gabriela Gomez Maldonado,M,3,Diputado Federal MR,21.0,21,7,NO_ESPECIFICADO,NA,NA
32042,Fernando Morales Martinez,M,3,Diputado Federal MR,21.0,21,4,NO_ESPECIFICADO,NA,NA
31472,Anabel Acosta Islas,M,3,Diputado Federal MR,26.0,26,4,NO_ESPECIFICADO,NA,NA
33503,Mario Alberto Ramos Tamez,M,3,Diputado Federal MR,28.0,28,4,NO_ESPECIFICADO,NA,NA
67365,Tita Nieva Aguirre,M,3,Diputado Federal MR,30.0,30,9,NO_ESPECIFICADO,NA,NA
30411,Ricardo Anaya Cortes,M,3,Presidente,9.0,0,1,NO_ESPECIFICADO,NA,NA
41532,José Antonio Meade Kuribreña,M,3,Presidente,9.0,0,1,NO_ESPECIFICADO,NA,NA
32385,Andrés Manuel López Obrador,M,3,Presidente,9.0,0,9,NO_ESPECIFICADO,NA,NA
39313,Maria Elena Orantes Lopez,M,3,Senador MR,7.0,7,4,NO_ESPECIFICADO,NA,NA
32892,Gustavo Enrique Madero Muñoz,M,3,Senador MR,8.0,8,5,NO_ESPECIFICADO,NA,NA
32402,Jose Encarnacion Alfaro Cazares,M,1,Senador MR,9.0,9,5,NO_ESPECIFICADO,NA,NA
31103,Emilio Alvarez Icaza Longoria,M,3,Senador MR,9.0,9,2,NO_ESPECIFICADO,NA,NA
33292,Alejandra Noemi Reynoso Sanchez,M,3,Senador MR,11.0,11,9,NO_ESPECIFICADO,NA,NA
30275,Nuvia Magdalena Mayorga Delgado,M,3,Senador MR,13.0,13,9,NO_ESPECIFICADO,NA,NA
36042,Alejandro Gonzalez Murillo,M,3,Senador MR,13.0,13,9,NO_ESPECIFICADO,NA,NA
33170,Veronica Delgadillo Garcia,M,3,Senador MR,14.0,14,6,NO_ESPECIFICADO,NA,NA
33322,Maria Fernanda Rivera Sanchez,M,3,Senador MR,15.0,15,9,NO_ESPECIFICADO,NA,NA
33235,Cesar Octavio Camacho Quiroz,M,3,Senador MR,15.0,15,1,NO_ESPECIFICADO,NA,NA
38340,Jessica Maria Guadalupe Ortega de la Cruz,M,1,Senador MR,17.0,17,4,NO_ESPECIFICADO,NA,NA
38328,Jose Alvarez Icaza Longoria,M,1,Senador MR,17.0,17,9,NO_ESPECIFICADO,NA,NA
32488,Lucia Virginia Meza Guzman,M,3,Senador MR,17.0,17,9,NO_ESPECIFICADO,NA,NA
39697,Samuel Alejandro Garcia Sepulveda,M,1,Senador MR,19.0,19,2,NO_ESPECIFICADO,NA,NA
39687,Indira Kempis Martinez,M,1,Senador MR,19.0,19,5,NO_ESPECIFICADO,NA,NA
36854,Mauricio Kuri Gonzalez,M,3,Senador MR,22.0,22,9,NO_ESPECIFICADO,NA,NA
33416,Hector Melesio Cuen Ojeda,M,3,Senador MR,25.0,25,4,NO_ESPECIFICADO,NA,NA
33709,Maria Elena Figueroa Smith,M,3,Senador MR,28.0,28,4,NO_ESPECIFICADO,NA,NA
37485,Yazmin de los Angeles Copete Zapot,M,3,Senador MR,30.0,30,6,NO_ESPECIFICADO,NA,NA
33340,Ana Rosa Payan Cervera,M,3,Senador MR,31.0,31,9,NO_ESPECIFICADO,NA,NA
43878,Dante Alfonso Delgado Rannauro,M,1,Senador RP,30.0,0,9,NO_ESPECIFICADO,NA,NA
48511,Maria Elena Orantes Lopez,M,1,Senador RP,7.0,0,4,NO_ESPECIFICADO,NA,NA
53686,Jesus Cuauhtemoc Velasco Oliva,M,1,Senador RP,9.0,0,7,NO_ESPECIFICADO,NA,NA
43942,Magaly Fregoso Ortiz,M,1,Senador RP,14.0,0,4,NO_ESPECIFICADO,NA,NA
45272,Jose Francisco Melo Velazquez,M,1,Senador RP,20.0,0,9,NO_ESPECIFICADO,NA,NA
45463,Maria Elena Abaroa Lopez,M,1,Senador RP,6.0,0,17,NO_ESPECIFICADO,NA,NA
43930,Irma Beatriz Macias Camacho,M,1,Senador RP,30.0,0,9,NO_ESPECIFICADO,NA,NA
43926,Miguel Ernesto Negrete de Alba,M,1,Senador RP,14.0,0,9,NO_ESPECIFICADO,NA,NA
43892,Lilyana Barajas Rivas,M,1,Senador RP,9.0,0,7,NO_ESPECIFICADO,NA,NA
43909,Rebeca Romero Berruecos,M,1,Senador RP,29.0,0,9,NO_ESPECIFICADO,NA,NA
43988,Marcos Caballero Muñoz,M,1,Senador RP,29.0,0,12,NO_ESPECIFICADO,NA,NA
43915,Dora Yajaira Duran Gomez,M,1,Senador RP,5.0,0,12,NO_ESPECIFICADO,NA,NA
53743,Pedro Antonio Carbajal Teran,M,1,Senador RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
53875,Angelica Rosalia Cardenas Silva,M,1,Senador RP,25.0,0,9,NO_ESPECIFICADO,NA,NA
53958,Edmond Assad Bojalil Zacarias,M,1,Senador RP,21.0,0,9,NO_ESPECIFICADO,NA,NA
53964,Blanca Elizabeth Parra Perea,M,1,Senador RP,8.0,0,11,NO_ESPECIFICADO,NA,NA
53978,Javier Garcia Cordova,M,1,Senador RP,8.0,0,9,NO_ESPECIFICADO,NA,NA
53988,Irma Yolanda Lopez Velazquez,M,1,Senador RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
54004,Fernando de Jesus Barajas Doctor,M,1,Senador RP,11.0,0,10,NO_ESPECIFICADO,NA,NA
53942,Isis Stephanie Hernandez Reyes,M,1,Senador RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
54024,Jorge Alberto Angulo Garcia,M,1,Senador RP,4.0,0,9,NO_ESPECIFICADO,NA,NA
43905,Irma Wendolin Estrada Alfaro,M,1,Senador RP,22.0,0,9,NO_ESPECIFICADO,NA,NA
43900,Bertha Alicia Sanchez Lara,M,1,Senador RP,2.0,0,4,NO_ESPECIFICADO,NA,NA
40654,Jorge Alcibiades Garcia Lara,M,1,Diputado Federal RP,2.0,0,9,NO_ESPECIFICADO,NA,NA
40639,Maria Libier Gonzalez Anaya,M,1,Diputado Federal RP,14.0,0,9,NO_ESPECIFICADO,NA,NA
40719,Jorge Eugenio Russo Salido,M,1,Diputado Federal RP,26.0,0,9,NO_ESPECIFICADO,NA,NA
47993,Abigail Rizo de la Torre,M,1,Diputado Federal RP,14.0,0,9,NO_ESPECIFICADO,NA,NA
54915,Luisa Yessica de Lamadrid Tellez,M,1,Diputado Federal RP,8.0,0,4,NO_ESPECIFICADO,NA,NA
40801,Raul Arturo Ramirez Ramirez,M,1,Diputado Federal RP,26.0,0,2,NO_ESPECIFICADO,NA,NA
54921,Monica Nayeli Arcadia Delgado,M,1,Diputado Federal RP,18.0,0,9,NO_ESPECIFICADO,NA,NA
54957,Hamlet Garcia Almaguer,M,1,Diputado Federal RP,14.0,0,4,NO_ESPECIFICADO,NA,NA
54923,Marina Manuela Calderon Guillen,M,1,Diputado Federal RP,2.0,0,9,NO_ESPECIFICADO,NA,NA
54925,Celsa Ximena Aceves Sanchez,M,1,Diputado Federal RP,25.0,0,9,NO_ESPECIFICADO,NA,NA
54979,Christian Alfonso Arroyo Gonzalez,M,1,Diputado Federal RP,18.0,0,9,NO_ESPECIFICADO,NA,NA
54927,Susana Olivia Reyes Olivares,M,1,Diputado Federal RP,15.0,0,12,NO_ESPECIFICADO,NA,NA
54933,Juan Diego Martin Garcia,M,1,Diputado Federal RP,14.0,0,12,NO_ESPECIFICADO,NA,NA
54997,Bertha Lucia Encinas Gonzalez,M,1,Diputado Federal RP,26.0,0,9,NO_ESPECIFICADO,NA,NA
40393,Javier Alejandro Gomez Vidal,M,1,Diputado Federal RP,8.0,0,9,NO_ESPECIFICADO,NA,NA
48210,Maria del Pilar Lozano Mac Donald,M,1,Diputado Federal RP,9.0,0,6,NO_ESPECIFICADO,NA,NA
44407,Agustin Carlos Basave Alanis,M,1,Diputado Federal RP,19.0,0,4,NO_ESPECIFICADO,NA,NA
54798,Monica Davila Gomez,M,1,Diputado Federal RP,28.0,0,12,NO_ESPECIFICADO,NA,NA
43890,J Guadalupe Gomez de Lara,M,1,Diputado Federal RP,32.0,0,9,NO_ESPECIFICADO,NA,NA
43230,Alicia Sofia Ganem Rivas,M,1,Diputado Federal RP,5.0,0,9,NO_ESPECIFICADO,NA,NA
43835,Roberto Eduardo Adame Ochoa,M,1,Diputado Federal RP,19.0,0,9,NO_ESPECIFICADO,NA,NA
54685,Jeanett Hervert Goytortua,M,1,Diputado Federal RP,24.0,0,9,NO_ESPECIFICADO,NA,NA
53804,Andres Treviño Luna,M,1,Diputado Federal RP,11.0,0,9,NO_ESPECIFICADO,NA,NA
53806,Patricia Garcia Esparza,M,1,Diputado Federal RP,1.0,0,9,NO_ESPECIFICADO,NA,NA
43253,Javier Morales Garcia,M,1,Diputado Federal RP,22.0,0,9,NO_ESPECIFICADO,NA,NA
41132,Carolina Maria Garza Guerra,M,1,Diputado Federal RP,19.0,0,4,NO_ESPECIFICADO,NA,NA
44014,Victor Hugo Ortiz Trejo,M,1,Diputado Federal RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
41104,Haydee del Carmen Medina Herrera,M,1,Diputado Federal RP,19.0,0,9,NO_ESPECIFICADO,NA,NA
48164,Fanny Viviana Frausto Davila,M,1,Diputado Federal RP,11.0,0,9,NO_ESPECIFICADO,NA,NA
54020,Alma Rosa Ortiz Gonzalez,M,1,Diputado Federal RP,32.0,0,8,NO_ESPECIFICADO,NA,NA
56008,Jose Gerardo Elizarraras Vasquez,M,1,Diputado Federal RP,11.0,0,11,NO_ESPECIFICADO,NA,NA
41194,Jose de Jesus Garnica Landin,M,1,Diputado Federal RP,11.0,0,9,NO_ESPECIFICADO,NA,NA
43185,Saireth Carolina Perez Gonzalez,M,1,Diputado Federal RP,22.0,0,9,NO_ESPECIFICADO,NA,NA
43735,Hector Manuel Vargas Zavala,M,1,Diputado Federal RP,11.0,0,10,NO_ESPECIFICADO,NA,NA
46024,Dulce Maria Sauri Riancho,M,1,Diputado Federal RP,31.0,0,1,NO_ESPECIFICADO,NA,NA
40882,Jose Antonio Pablo de la Vega Asmitia,M,1,Diputado Federal RP,27.0,0,9,NO_ESPECIFICADO,NA,NA
43237,Silem Garcia Peña,M,1,Diputado Federal RP,30.0,0,4,NO_ESPECIFICADO,NA,NA
48860,Claudia de los Angeles Trujillo Rincon,M,1,Diputado Federal RP,7.0,0,9,NO_ESPECIFICADO,NA,NA
48531,Guillermo Torres Lopez,M,1,Diputado Federal RP,27.0,0,9,NO_ESPECIFICADO,NA,NA
48555,Luis Bernardo Thomas Gutu,M,1,Diputado Federal RP,7.0,0,10,NO_ESPECIFICADO,NA,NA
78713,Rocio del Carmen Priego Mondragon,M,1,Diputado Federal RP,27.0,0,4,NO_ESPECIFICADO,NA,NA
38676,Alfredo Carretero Tejeda,M,1,Diputado Federal RP,21.0,0,9,NO_ESPECIFICADO,NA,NA
78712,Leslie Patricia Gutierrez Calvo,M,1,Diputado Federal RP,7.0,0,11,NO_ESPECIFICADO,NA,NA
44816,Pedro Estrada Cordova,M,1,Diputado Federal RP,4.0,0,9,NO_ESPECIFICADO,NA,NA
43187,Xochitl Guadalupe Jimenez Zavaleta,M,1,Diputado Federal RP,30.0,0,9,NO_ESPECIFICADO,NA,NA
44966,Alfieri Vildosola Silva,M,1,Diputado Federal RP,30.0,0,9,NO_ESPECIFICADO,NA,NA
43171,Daniel Isai Bautista Reinhardt,M,1,Diputado Federal RP,23.0,0,9,NO_ESPECIFICADO,NA,NA
43061,Marcia Euridice Caceres Gonzalez,M,1,Diputado Federal RP,30.0,0,10,NO_ESPECIFICADO,NA,NA
43136,Fernando Winzig Leon,M,1,Diputado Federal RP,27.0,0,10,NO_ESPECIFICADO,NA,NA
43112,Carolina Dueñas Cortazar,M,1,Diputado Federal RP,30.0,0,9,NO_ESPECIFICADO,NA,NA
43194,Cuauhtemoc Arguello Palomo,M,1,Diputado Federal RP,27.0,0,4,NO_ESPECIFICADO,NA,NA
44659,Francisco Ceballos Capistran,M,1,Diputado Federal RP,30.0,0,12,NO_ESPECIFICADO,NA,NA
38725,Yunuen Marisol Hernandez Alvarez,M,1,Diputado Federal RP,30.0,0,9,NO_ESPECIFICADO,NA,NA
45218,Enrique Sabas Zarate Mota,M,1,Diputado Federal RP,30.0,0,9,NO_ESPECIFICADO,NA,NA
31315,Jose Manuel Delgadillo Moreno,M,1,Diputado Federal RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
41235,Martha Angelica Tagle Martinez,M,1,Diputado Federal RP,9.0,0,10,NO_ESPECIFICADO,NA,NA
53940,Perla Yadira Escalante Dominguez,M,1,Diputado Federal RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
54056,Oscar Octavio Moguel Ballado,M,1,Diputado Federal RP,9.0,0,4,NO_ESPECIFICADO,NA,NA
46081,Jose Ariel Ferrer Garcia,M,1,Diputado Federal RP,9.0,0,11,NO_ESPECIFICADO,NA,NA
43451,Mitzi Rocio Badillo Juarez,M,1,Diputado Federal RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
54115,Elizabeth Figueroa Hurtado,M,1,Diputado Federal RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
54181,Maria Alejandra Cuevas Castro,M,1,Diputado Federal RP,17.0,0,9,NO_ESPECIFICADO,NA,NA
42992,Ruth Salinas Reyes,M,1,Diputado Federal RP,15.0,0,4,NO_ESPECIFICADO,NA,NA
54977,Manuel Antunez Alvarez,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
54951,Juan Armando Ruiz Hernandez,M,1,Diputado Federal RP,15.0,0,4,NO_ESPECIFICADO,NA,NA
78781,Gloria Juarez Torres,M,1,Diputado Federal RP,15.0,0,4,NO_ESPECIFICADO,NA,NA
55168,Gonzalo Cedillo Valdes,M,1,Diputado Federal RP,15.0,0,9,NO_ESPECIFICADO,NA,NA
43658,Aline Martorell Chavez,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
54203,Martin Raul Irigoyen Ramirez,M,1,Diputado Federal RP,15.0,0,4,NO_ESPECIFICADO,NA,NA
54212,Desiree Sophia Irigoyen Torres,M,1,Diputado Federal RP,15.0,0,4,NO_ESPECIFICADO,NA,NA
54218,Fernando Ganado Sanchez,M,1,Diputado Federal RP,15.0,0,9,NO_ESPECIFICADO,NA,NA
41355,Gloria Cristian Campos Hernandez,M,1,Diputado Federal RP,16.0,0,4,NO_ESPECIFICADO,NA,NA
43023,Jose Antonio Medina Vega,M,1,Diputado Federal RP,15.0,0,9,NO_ESPECIFICADO,NA,NA
41377,Elvia Isojo Velasquez,M,1,Diputado Federal RP,15.0,0,4,NO_ESPECIFICADO,NA,NA
54216,Celia Morales Marcelino,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
54236,Juan Pablo Ruiz Ruiz,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
54246,Yasmin Flores Zarraga,M,1,Diputado Federal RP,15.0,0,12,NO_ESPECIFICADO,NA,NA
78716,Xochitl Selene Garcia Patiño,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
47922,Andrea Orozco Vaca,M,1,Diputado Federal RP,16.0,0,10,NO_ESPECIFICADO,NA,NA
43513,Elias Galeana Morales,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
77825,Ruth Gabriela Goldschmied Guasch,M,1,Diputado Federal RP,15.0,0,2,NO_ESPECIFICADO,NA,NA
31222,David Saúl Guakil,M,3,Diputado Federal MR,2.0,2,11,NO_ESPECIFICADO,NA,NA
33632,Daniel Sanchez Martinez,M,3,Diputado Federal MR,7.0,7,12,NO_ESPECIFICADO,NA,NA
37453,Alan Jesus Falomir Saenz,M,3,Diputado Federal MR,8.0,8,9,NO_ESPECIFICADO,NA,NA
31216,Elena Edith Segura Trejo,M,3,Diputado Federal MR,9.0,9,9,NO_ESPECIFICADO,NA,NA
30716,Polimnia Romana Sierra Barcena,M,3,Diputado Federal MR,9.0,9,10,NO_ESPECIFICADO,NA,NA
32410,Oscar Meza Aguilar,M,3,Diputado Federal MR,9.0,9,12,NO_ESPECIFICADO,NA,NA
31637,Martha Maria Zepeda del Toro,M,3,Diputado Federal MR,6.0,6,4,NO_ESPECIFICADO,NA,NA
37428,Ricardo Mejia Berdeja,M,3,Diputado Federal MR,12.0,12,9,NO_ESPECIFICADO,NA,NA
37375,Ramon Demetrio Guerrero Martinez,M,3,Diputado Federal MR,14.0,14,9,NO_ESPECIFICADO,NA,NA
33773,Carmen Julia Prudencio Gonzalez,M,3,Diputado Federal MR,14.0,14,9,NO_ESPECIFICADO,NA,NA
31816,Alberto Esquer Gutierrez,M,3,Diputado Federal MR,14.0,14,4,NO_ESPECIFICADO,NA,NA
33523,Sara Salinas Reyes,M,3,Diputado Federal MR,15.0,15,9,NO_ESPECIFICADO,NA,NA
50146,Claudia Castello Rebollar,M,3,Diputado Federal MR,15.0,15,9,NO_ESPECIFICADO,NA,NA
33061,Elizabeth Delgado Guerrero,M,1,Diputado Federal MR,19.0,19,4,NO_ESPECIFICADO,NA,NA
33148,Hugo Alonso Leiva Rodriguez,M,1,Diputado Federal MR,19.0,19,1,NO_ESPECIFICADO,NA,NA
31844,Anamia Mendez Ortega,M,3,Diputado Federal MR,20.0,20,12,NO_ESPECIFICADO,NA,NA
32100,Maiella Martha Gabriela Gomez Maldonado,M,3,Diputado Federal MR,21.0,21,7,NO_ESPECIFICADO,NA,NA
32042,Fernando Morales Martinez,M,3,Diputado Federal MR,21.0,21,4,NO_ESPECIFICADO,NA,NA
31472,Anabel Acosta Islas,M,3,Diputado Federal MR,26.0,26,4,NO_ESPECIFICADO,NA,NA
33503,Mario Alberto Ramos Tamez,M,3,Diputado Federal MR,28.0,28,4,NO_ESPECIFICADO,NA,NA
67365,Tita Nieva Aguirre,M,3,Diputado Federal MR,30.0,30,9,NO_ESPECIFICADO,NA,NA
30411,Ricardo Anaya Cortes,M,3,Presidente,9.0,0,1,NO_ESPECIFICADO,NA,NA
41532,José Antonio Meade Kuribreña,M,3,Presidente,9.0,0,1,NO_ESPECIFICADO,NA,NA
32385,Andrés Manuel López Obrador,M,3,Presidente,9.0,0,9,NO_ESPECIFICADO,NA,NA
56637,Lorenzo Ricardo Garcia de Leon Coria,M,4,Senador MR,3.0,3,9,NO_ESPECIFICADO,NA,NA
32468,Cruz Perez Cuellar,M,3,Senador MR,8.0,8,5,NO_ESPECIFICADO,NA,NA
38508,Bertha Xochitl Galvez Ruiz,M,3,Senador MR,9.0,9,-1,NO_ESPECIFICADO,NA,NA
33160,Jose Clemente Castañeda Hoeflich,M,3,Senador MR,14.0,14,4,NO_ESPECIFICADO,NA,NA
30989,Bertha Xochitl Galvez Ruiz,M,1,Senador RP,9.0,0,-1,NO_ESPECIFICADO,NA,NA
43888,Alejandro Chanona Burguete,M,1,Senador RP,9.0,0,1,NO_ESPECIFICADO,NA,NA
45325,Mario Alberto Zubieta Lopez,M,1,Senador RP,15.0,0,9,NO_ESPECIFICADO,NA,NA
43911,Juan Miguel Castillo Lara,M,1,Senador RP,30.0,0,19,NO_ESPECIFICADO,NA,NA
53861,Leobardo Ortiz Fuentes,M,1,Senador RP,21.0,0,9,NO_ESPECIFICADO,NA,NA
45546,Herminio Fernando Chanona Perez,M,1,Senador RP,7.0,0,1,NO_ESPECIFICADO,NA,NA
40597,Martha Angelica Zamudio Macias,M,1,Diputado Federal RP,14.0,0,11,NO_ESPECIFICADO,NA,NA
40765,Alain Fernando Preciado Lopez,M,1,Diputado Federal RP,14.0,0,1,NO_ESPECIFICADO,NA,NA
54967,David Saúl Guakil,M,1,Diputado Federal RP,2.0,0,11,NO_ESPECIFICADO,NA,NA
41255,Pablo Gil Delgado Ventura,M,1,Diputado Federal RP,24.0,0,9,NO_ESPECIFICADO,NA,NA
53749,Hugo Alonso Leiva Rodriguez,M,1,Diputado Federal RP,19.0,0,1,NO_ESPECIFICADO,NA,NA
54820,Jesus Gustavo Aguilar Medina,M,1,Diputado Federal RP,14.0,0,9,NO_ESPECIFICADO,NA,NA
53952,Alberto Lara Noriega,M,1,Diputado Federal RP,5.0,0,12,NO_ESPECIFICADO,NA,NA
43442,Georgina Muñoz Hernandez,M,1,Diputado Federal RP,30.0,0,9,NO_ESPECIFICADO,NA,NA
43429,Carlos Eugenio Barrios Rosales,M,1,Diputado Federal RP,30.0,0,9,NO_ESPECIFICADO,NA,NA
43457,Ana Laura Flores Hernandez,M,1,Diputado Federal RP,27.0,0,7,NO_ESPECIFICADO,NA,NA
54018,Elias Abaid Kuri,M,1,Diputado Federal RP,21.0,0,9,NO_ESPECIFICADO,NA,NA
53950,Laura Hernandez Garcia,M,1,Diputado Federal RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
54753,David Noe Delgado Medina,M,1,Diputado Federal RP,9.0,0,9,NO_ESPECIFICADO,NA,NA
54126,Mateo Marcial Tadeo,M,1,Diputado Federal RP,12.0,0,10,NO_ESPECIFICADO,NA,NA
41347,Jacobo David Cheja Alfaro,M,1,Diputado Federal RP,15.0,0,9,NO_ESPECIFICADO,NA,NA
41379,Luis Fernando Limon Olvera,M,1,Diputado Federal RP,13.0,0,12,NO_ESPECIFICADO,NA,NA
43624,Jimena Berthely Durruty,M,1,Diputado Federal RP,13.0,0,12,NO_ESPECIFICADO,NA,NA
54266,Victor Manuel Cerezo Resendiz,M,1,Diputado Federal RP,15.0,0,9,NO_ESPECIFICADO,NA,NA
54276,Hector Valdes Suarez,M,1,Diputado Federal RP,15.0,0,9,NO_ESPECIFICADO,NA,NA
54284,Viridiana Mercado Gutierrez,M,1,Diputado Federal RP,16.0,0,9,NO_ESPECIFICADO,NA,NA
36755,Monica Bedoya Serna,M,3,Diputado Federal MR,2.0,2,9,NO_ESPECIFICADO,NA,NA
31490,Manuel Humberto Santos Cuituny,M,3,Diputado Federal MR,4.0,4,9,NO_ESPECIFICADO,NA,NA
39412,Jorge Alberto Chanona Echeverria,M,3,Diputado Federal MR,4.0,4,9,NO_ESPECIFICADO,NA,NA
32823,Lucero Nieto Romero,M,3,Diputado Federal MR,8.0,8,9,NO_ESPECIFICADO,NA,NA
